playerID,Sum - W,Sum - L,Sum - GS,Sum - SHO,Sum - SV,Sum - IPouts,Sum - H,Sum - HR,Sum - BB,Sum - R,Sum - ER,ERA<3.5
rixeyep01,266,251,552,37,14,13484,4633,92,1082,1986,1572,1
roajo01,9,16,19,0,0,798,330,39,72,153,146,0
roarkta01,26,18,48,1,1,1090,335,34,76,130,126,1
roberbe01,12,12,0,0,10,658,200,11,80,100,97,0
roberch01,49,80,142,6,1,3015,1149,38,377,570,496,0
roberda05,103,125,277,20,15,6297,2188,155,615,979,882,0
roberda08,31,24,0,0,81,1370,358,37,179,156,147,1
roberje01,5,16,27,0,1,583,205,18,86,95,85,0
roberje02,16,12,32,0,0,553,215,32,78,128,117,0
roberna01,57,77,187,0,1,3457,1279,160,420,696,642,0
roberri01,13,14,40,1,2,907,333,31,153,195,166,0
roberri02,17,30,61,3,0,1246,460,50,233,275,249,0
roberro01,286,245,609,45,25,14066,4582,505,902,1962,1774,1
roberwi01,17,15,18,0,7,779,277,27,112,146,134,0
robindo01,109,106,229,6,57,5875,1894,175,643,907,824,0
robinha01,42,37,73,3,2,2104,646,6,159,269,197,1
robinhu01,8,13,7,0,4,639,189,17,90,92,77,1
robinje01,46,57,62,1,39,2704,880,75,349,433,380,0
robinje02,47,40,117,5,0,2126,672,88,347,405,377,0
robinro01,48,39,102,2,19,2400,819,61,253,376,323,0
robitch01,12,8,20,0,0,559,178,2,41,74,53,1
rockejo01,13,22,0,0,88,766,200,23,164,115,97,1
rodnefe01,37,55,0,0,236,2101,612,53,341,319,289,0
rodried01,42,36,39,1,32,2202,681,65,323,348,317,0
rodrife01,38,26,1,0,11,1759,526,50,283,256,242,0
rodrife02,9,15,0,0,0,573,167,21,92,100,93,0
rodrifr02,29,39,82,0,5,1962,737,76,282,444,402,0
rodrifr03,47,44,0,0,386,2677,662,83,357,289,267,1
rodriri02,31,22,2,0,8,1922,642,62,261,304,271,0
rodriri03,10,15,36,1,0,620,224,33,75,133,119,0
rodriwa01,97,98,263,2,0,4672,1560,185,534,796,710,0
roebued01,52,31,1,0,62,2373,753,90,302,374,294,1
roenijo01,8,3,0,0,2,661,218,19,117,115,102,0
roepr01,127,84,261,17,10,5743,1907,199,504,799,730,1
rogeres01,19,22,43,0,0,1362,533,60,180,303,282,0
rogerke01,219,156,474,9,28,9908,3457,339,1175,1739,1568,0
rogerst01,158,152,393,37,2,8513,2619,151,876,1122,1001,1
rogerto01,15,30,42,1,3,1244,431,15,162,221,182,0
roggecl01,18,13,34,5,0,869,283,8,102,115,88,1
rogovsa01,48,48,121,9,2,2651,888,83,308,435,399,0
rojasme01,34,31,0,0,126,2001,591,65,254,305,283,0
rojasmi01,23,16,2,0,43,783,244,27,68,102,87,1
rolanji01,19,17,29,1,9,1351,357,34,229,185,161,1
romanro01,31,29,82,4,0,1593,574,65,167,276,250,0
romerjc01,34,28,22,0,7,1984,624,59,375,335,306,0
romerri01,51,45,127,3,0,2404,766,82,354,402,370,0
rommeed01,171,119,249,18,29,7669,2729,138,724,1213,1006,0
romoen01,44,33,3,0,52,1809,548,57,203,259,231,1
romose01,31,26,0,0,80,1227,305,34,82,127,117,1
romovi01,32,33,32,1,52,1937,569,61,280,269,241,1
rondohe01,12,9,0,0,59,564,159,12,55,69,59,1
rookeji01,103,109,255,15,7,5431,1694,128,703,814,696,1
rootch01,201,160,341,21,40,9592,3252,187,889,1467,1274,0
roperjo01,8,7,32,0,0,540,197,29,72,112,107,0
rosadjo01,37,45,112,2,1,2161,715,86,237,383,342,0
rosebr01,15,23,54,0,0,853,331,56,110,197,185,0
rosenst01,6,15,21,0,1,629,222,24,87,129,115,0
rosentr01,6,16,0,0,96,711,196,11,94,73,70,1
rossbu01,7,12,10,1,1,571,233,12,74,142,106,0
rossbu02,56,95,182,6,2,4096,1545,114,573,882,749,0
rossga01,25,47,59,2,7,2141,764,48,288,359,311,0
rossro01,13,10,12,0,6,799,280,23,92,135,117,0
rossty01,32,52,101,1,1,1996,605,42,270,296,264,0
rowanja01,31,40,74,5,3,2012,623,8,272,313,229,1
rowesc01,158,101,278,22,12,6658,2332,132,558,1075,955,0
rowlary01,12,17,47,0,2,1110,388,51,138,210,188,0
roylu01,6,12,18,0,0,512,231,15,92,157,136,0
rozemda01,60,53,132,7,17,3318,1125,113,258,490,426,1
ruckeda01,16,20,10,0,1,959,337,19,147,164,141,0
ruckena01,134,134,272,38,14,7126,2089,41,701,817,639,1
rudoldi01,121,108,241,27,8,6147,1971,35,402,778,605,1
rudoldo01,18,32,57,2,3,1351,485,54,102,227,200,0
rueteki01,130,92,336,1,0,5754,2092,220,582,1004,911,0
ruethdu01,137,95,272,18,8,6374,2244,54,739,987,826,1
ruffibr01,60,82,152,3,63,3804,1345,92,565,677,591,0
ruffijo01,10,6,0,0,3,588,187,25,93,100,90,0
ruffire01,273,225,536,45,16,13032,4284,254,1541,2117,1833,0
ruhleve01,67,88,188,12,11,4234,1483,119,348,675,585,0
rupery01,24,38,84,0,0,1430,514,81,162,336,310,0
ruschgl01,67,99,220,3,4,4432,1732,191,460,880,827,0
rushbo01,127,152,321,16,8,7232,2327,177,789,1128,977,0
rusieam01,245,174,427,30,5,11309,3384,76,1704,2066,1287,1
rusinch01,10,19,42,1,0,721,290,32,81,150,138,0
ruskisc01,11,9,0,0,8,581,191,15,90,92,85,0
russeal01,71,76,110,5,42,4183,1382,59,610,692,545,0
russeja01,85,141,182,3,38,6152,2454,83,571,1187,1017,0
russeja02,10,18,6,0,4,991,331,41,95,167,143,0
russeje01,56,73,79,2,186,3299,1065,100,415,525,458,0
russere01,81,59,148,24,13,3875,1128,7,267,453,335,1
russoma01,45,34,84,6,5,2042,618,41,253,278,237,1
ruthba01,94,46,148,17,4,3664,974,10,441,398,309,1
ruthvdi01,123,127,332,17,1,6327,2155,165,767,1075,970,0
ryanbj01,21,28,0,0,117,1610,424,42,264,216,201,1
ryanke01,14,16,1,0,30,857,266,21,164,140,124,0
ryanno01,324,292,773,61,3,16158,3923,321,2795,2178,1911,1
ryanro01,52,47,73,1,19,2643,941,33,278,486,405,0
rybami01,52,34,36,2,16,2351,817,47,247,381,319,0
ryuhy01,28,15,56,1,0,1032,334,23,78,127,121,1
rzepcma01,11,24,23,0,1,1036,328,31,146,174,152,0
saarlki01,29,30,73,2,2,1527,592,60,186,301,284,0
sabatcc01,214,129,452,12,0,8966,2831,293,894,1340,1225,0
saberbr01,167,117,371,16,1,7688,2452,218,471,1036,952,1
sadecra01,135,131,328,20,7,7502,2456,240,922,1206,1051,0
sadowbo02,20,27,54,1,8,1319,416,41,130,209,189,0
sageraj01,12,15,16,0,5,851,332,32,99,186,169,0
sainjo01,139,116,245,16,51,6377,2145,180,619,947,824,1
saitota01,21,15,0,0,84,1014,250,25,108,99,88,1
salasfe01,16,15,0,0,24,944,272,32,95,132,125,0
salazda01,22,21,60,1,0,1041,317,43,103,154,141,0
salech01,57,40,116,1,12,2650,732,86,215,310,286,1
salisha01,24,24,48,1,0,1272,418,1,48,260,120,1
salkero01,10,10,34,1,0,568,203,25,103,120,118,0
sallesl01,174,143,307,25,36,8465,2729,68,573,1091,804,1
salveja01,9,9,19,3,4,818,302,21,87,143,121,0
salvoma01,33,50,93,9,1,2164,723,42,284,352,296,0
samarje01,47,61,131,3,1,2975,941,110,326,494,451,0
sambijo01,37,38,5,1,84,1887,562,48,195,241,212,1
sampebi01,25,21,14,0,2,898,312,26,133,138,124,0
sampsch01,20,15,33,0,3,1076,390,40,87,190,176,0
sanchan01,80,74,219,7,0,4002,1266,121,453,599,549,0
sanchbr01,13,7,2,0,0,705,209,36,122,112,98,0
sanchdu01,19,11,0,0,8,896,292,33,126,145,136,0
sanchje01,23,34,83,2,0,1574,564,82,281,334,310,0
sanchjo01,39,58,137,1,0,2359,714,91,437,438,411,0
sanchlu01,28,21,1,0,27,1109,371,32,145,169,154,0
sandebe01,80,70,157,14,2,4155,1496,34,297,789,498,1
sandeke01,29,45,1,0,86,1970,564,49,258,240,217,1
sandero01,7,10,16,1,1,510,147,1,68,66,52,1
sandesc01,163,143,407,14,5,7685,2590,297,625,1209,1093,0
sandesc02,34,45,88,1,5,2045,674,93,276,399,368,0
sanfofr01,37,55,98,3,6,2232,768,67,391,405,368,0
sanfoja02,137,101,293,14,11,6148,1907,174,737,952,840,0
santaer01,126,105,313,7,0,5972,1931,257,625,987,920,0
santajo01,139,78,284,10,1,6077,1726,220,567,773,721,1
santaju01,17,31,42,0,1,1437,518,70,232,306,282,0
santihe01,23,28,83,0,4,1598,468,71,237,238,210,0
santijo02,34,29,65,3,8,1668,518,56,200,265,231,0
santijo03,17,22,0,0,4,897,336,28,95,155,145,0
santoal01,17,38,70,4,3,1480,533,36,194,263,235,0
santose01,7,12,0,0,39,549,155,18,88,84,81,0
santovi01,23,48,87,0,0,1807,675,86,279,387,349,0
sarmima01,26,22,22,0,12,1541,461,42,172,224,199,1
sasakka01,7,16,0,0,129,670,165,24,77,90,78,1
saucike01,15,11,3,0,19,611,183,7,104,82,75,1
sauersc01,20,17,0,0,5,1159,344,31,243,183,164,0
saundjo01,89,86,229,3,0,4162,1533,179,439,746,674,0
saundto01,13,24,61,0,0,1037,343,33,204,196,175,0
savagbo01,16,27,31,2,9,1269,433,23,215,227,203,0
sawyeri01,12,9,20,2,0,601,229,17,96,108,100,0
scanlbo01,20,34,39,0,17,1610,583,41,209,312,276,0
scanldo01,65,71,149,15,5,3756,1061,15,608,558,417,1
scarbra01,80,85,168,9,12,4286,1487,88,611,755,656,0
scarcma01,6,19,0,0,21,629,192,20,117,96,86,0
schacal01,14,10,18,1,2,591,254,4,61,124,98,0
schalar01,6,7,14,0,1,511,199,11,91,98,76,0
schanch01,28,43,72,2,14,1880,658,29,332,369,302,0
scharbi01,5,16,22,1,5,648,215,5,97,115,88,0
schatda01,69,68,121,4,10,3951,1257,128,475,617,548,0
schauru01,10,29,31,0,1,1201,384,12,137,215,149,1
scheica01,45,65,107,6,17,3212,1130,99,493,634,581,0
schepta01,11,5,4,0,2,511,173,24,66,88,79,0
scherbi01,8,10,2,0,11,934,307,31,140,154,141,0
scherfr01,33,26,11,0,39,1609,522,46,245,248,218,0
scherma01,105,62,231,4,0,4404,1298,160,423,612,564,1
schilcu01,216,146,436,20,22,9783,2998,347,711,1318,1253,1
schirca01,32,39,47,1,21,1660,522,62,267,285,263,0
schlibi01,10,15,29,2,1,652,198,4,71,115,87,0
schmicr01,7,36,48,1,0,1084,464,7,185,358,219,0
schmida01,54,55,63,3,50,2706,962,85,237,434,389,0
schmifr01,13,11,15,2,5,676,206,10,122,108,94,0
schmihe01,22,13,36,5,2,903,321,5,120,165,128,0
schmija01,130,96,314,9,0,5989,1846,184,792,958,878,0
schmijo01,93,114,235,16,20,5438,1766,97,757,841,714,0
schmiwi01,31,29,55,1,2,1759,563,57,278,281,256,0
schnepe01,59,86,162,10,4,3822,1199,16,498,541,377,1
schoesc01,47,57,93,1,9,2916,1035,112,398,580,541,0
schoomi01,15,29,0,0,98,875,283,23,103,126,113,1
schotge01,28,41,62,3,4,1762,590,22,222,300,243,0
schoupe01,66,77,176,1,2,3447,1198,140,420,642,586,0
schroke01,51,51,137,3,1,2700,963,125,320,535,481,0
schuero01,40,48,86,2,11,2737,861,96,393,463,414,0
schulal01,47,62,110,5,4,2800,867,19,409,435,344,1
schulba01,20,20,0,0,35,1040,303,38,116,169,140,0
schulbo01,9,13,19,0,0,549,179,17,125,117,105,0
schulbu01,15,9,3,0,12,720,232,21,88,108,98,0
schuldo01,15,25,59,0,0,1016,422,40,105,231,206,0
schumha02,158,121,329,27,7,7447,2424,139,902,1080,926,1
schupfe01,61,39,120,11,6,3162,938,30,464,470,389,1
schwado01,49,48,103,5,4,2229,710,50,391,367,307,0
scorehe01,55,46,127,11,3,2575,609,79,573,364,320,1
scotted01,23,26,51,0,2,1319,519,12,103,274,196,0
scottja01,103,109,195,11,19,5444,1969,94,493,904,776,0
scottji01,107,113,226,26,9,5676,1624,21,609,686,483,1
scottmi02,8,7,0,0,4,516,177,18,50,89,71,0
scottmi03,124,108,319,22,3,6206,1858,173,627,908,813,0
scottti01,24,13,0,0,5,942,308,24,133,157,144,0
scuddsc01,21,34,64,0,1,1159,395,42,206,231,206,0
scurrro01,19,32,7,0,39,1382,384,31,274,190,166,1
seaneru01,41,30,0,0,12,1698,515,58,285,285,258,0
searara01,11,13,0,0,11,863,267,22,137,120,112,0
searcst01,6,13,21,0,0,561,205,25,119,131,118,0
seatoto01,93,65,154,15,11,4020,1235,30,530,609,468,1
seatsto01,12,9,20,2,1,532,194,12,58,114,88,0
seaveto01,311,205,647,61,1,14348,3971,380,1390,1674,1521,1
seaybo01,11,6,0,0,1,669,216,17,90,105,103,0
sebrabo01,15,29,52,2,1,1100,392,37,149,212,192,0
seguidi01,92,111,171,7,71,5423,1656,185,786,867,765,0
seiboso01,48,86,135,8,5,3191,1179,60,405,617,523,0
seleaa01,148,112,352,9,0,6459,2413,225,798,1208,1102,0
selleje01,13,22,51,2,0,989,364,33,164,200,182,0
selmadi01,42,54,76,6,31,2520,734,69,381,375,338,0
semprra01,19,21,48,2,3,1032,360,39,136,200,169,0
seoja01,28,40,102,0,0,1819,691,86,184,341,310,0
seradbi01,35,55,92,4,1,2362,935,34,290,661,361,0
serafda01,15,16,33,0,1,791,335,37,118,191,177,0
serumga01,10,12,28,1,1,813,303,28,74,146,142,0
servisc01,20,22,1,0,16,1249,435,56,182,245,231,0
sewared01,89,72,169,13,0,4457,1369,23,441,823,561,1
sewelri01,143,97,243,20,15,6358,2101,116,748,983,819,1
seymocy01,61,56,123,6,1,3087,951,25,655,631,430,0
shaffjo01,7,14,21,1,0,543,188,3,82,148,92,0
shallgu01,17,14,35,0,0,873,258,7,86,172,115,0
shantbo01,119,99,171,15,48,5807,1795,151,643,817,726,1
sharrja01,20,17,33,0,1,934,264,6,157,183,108,1
shautjo01,99,109,208,5,18,5455,2097,75,534,1043,838,0
shawbo01,108,98,223,14,32,5334,1837,149,511,791,696,0
shawbr01,17,17,0,0,7,909,270,24,101,119,101,1
shawdo01,13,14,1,0,6,566,166,19,101,95,84,0
shawdu01,83,121,207,13,0,5286,1710,41,396,1050,607,1
shawje01,34,54,19,0,203,2544,821,91,234,368,334,0
shawji01,84,98,193,17,17,4801,1446,28,688,674,546,1
shawkbo01,196,150,334,33,28,8811,2722,114,1018,1200,1008,1
sheasp01,56,46,118,12,5,2831,849,66,497,453,398,0
sheehto02,17,39,54,3,5,1821,677,14,242,359,270,0
sheetbe01,94,96,250,4,0,4790,1577,184,369,736,670,0
sheldro01,38,36,101,4,2,2174,741,87,207,358,329,0
shellfr01,10,15,25,2,2,653,220,2,90,101,74,1
shellji01,16,30,48,2,2,1362,443,40,200,228,192,0
sherdbi01,165,146,272,11,26,8128,3018,149,661,1326,1120,0
sheriro01,23,24,44,0,7,1239,473,23,166,254,216,0
sherrge01,19,17,0,0,56,973,280,29,154,140,136,0
sherrla01,53,44,16,1,82,2398,747,78,374,377,326,0
shielch01,7,13,21,1,1,537,250,8,46,129,85,0
shielja02,127,97,318,9,0,6338,2067,260,533,958,878,0
shielsc01,46,44,15,0,21,2091,589,55,278,285,246,1
shielst01,8,8,6,0,3,657,269,32,91,146,128,0
shirlbo01,67,94,162,2,18,4296,1432,127,543,689,608,0
shirlte01,19,30,54,3,2,1340,443,20,290,247,211,0
shockur01,187,117,317,28,25,8045,2709,126,657,1127,945,1
shoemma01,23,14,45,0,0,829,259,38,61,119,113,0
shoffmi01,25,26,51,2,3,1731,647,34,214,331,294,0
shorebi01,26,15,39,2,7,1186,425,28,168,218,183,0
shoreer01,65,43,121,9,5,2938,906,12,270,373,269,1
shortch02,135,132,308,24,18,6975,2215,183,806,991,886,1
shouncl01,73,59,85,3,29,3861,1325,81,404,631,559,0
shousbr01,13,10,0,0,6,1052,347,31,118,163,145,0
shower01,101,89,235,11,7,4965,1526,171,610,739,673,0
shrevle01,19,37,57,3,0,1420,551,31,189,361,257,0
shueypa01,45,28,0,0,23,1590,471,43,277,252,228,0
siebeso01,140,114,307,21,16,6456,1919,197,692,907,767,1
sieveed01,83,83,174,14,2,4521,1550,24,311,674,435,1
silvaca01,70,70,180,2,2,3725,1496,153,238,687,645,0
silvajo01,25,28,53,0,4,1282,507,47,154,285,257,0
simaal01,11,21,30,0,4,926,343,31,132,187,158,0
simasbi01,18,19,0,0,23,1015,332,39,149,159,144,0
simmocu01,193,183,462,36,5,10045,3313,255,1063,1551,1318,0
simonal01,45,40,82,1,19,2149,721,90,238,361,332,0
simonja01,26,17,53,0,1,1067,399,57,125,213,201,0
simpswa01,36,31,107,2,0,1908,606,57,315,342,309,0
singebi01,118,127,308,24,2,6522,1952,132,781,944,819,1
singlel01,11,17,19,0,4,983,322,33,146,192,176,0
sippto01,21,16,0,0,6,1089,271,52,165,151,141,1
sirotmi01,45,42,111,1,0,2131,803,86,207,398,340,0
siskdo01,22,20,0,0,33,1570,527,15,267,238,190,1
siskto01,40,49,99,4,10,2785,937,57,358,457,404,0
sisleda01,38,44,59,1,29,1969,622,70,368,352,316,0
sivespe01,7,11,16,0,3,612,257,23,116,136,122,0
skaggty01,8,11,31,0,0,543,175,22,58,102,95,0
slatoji01,151,158,360,22,14,8051,2773,277,1004,1335,1202,0
sleatlo01,12,18,21,1,5,902,306,32,172,181,157,0
slocuhe01,28,37,0,0,98,1893,636,38,358,320,286,0
sloweke01,43,36,106,2,0,1986,765,99,111,354,340,0
slusajo01,13,21,34,0,3,917,342,45,125,189,176,0
smallaa01,25,13,15,1,4,965,380,37,137,202,186,0
smilejo01,126,103,280,8,4,5723,1842,185,496,888,806,0
smithal03,99,101,202,16,17,4987,1707,94,587,827,688,0
smithbo02,106,139,229,16,40,6739,2472,132,670,1139,983,0
smithbr01,108,94,255,8,6,5374,1725,140,432,808,702,0
smithch02,66,87,148,10,3,4048,1309,22,353,587,422,1
smithch06,11,11,34,0,0,632,200,16,89,100,90,0
smithda02,53,53,1,0,216,2428,700,34,283,280,240,1
smithda06,7,12,17,0,2,532,182,29,81,108,103,0
smithed04,73,113,197,8,12,4787,1554,106,739,816,678,0
smithel01,75,57,136,9,0,3631,1167,20,422,722,450,1
smithfr02,19,13,34,2,0,858,273,13,90,155,104,1
smithfr03,139,111,255,27,6,6819,1975,27,676,895,655,1
smithfr06,35,33,7,0,44,1487,426,67,181,247,210,0
smithge02,41,81,118,5,4,3430,1321,54,255,643,494,0
smithge03,10,8,7,0,3,992,354,17,218,225,194,0
smithgr02,8,18,40,0,0,688,218,29,111,120,115,0
smithha07,12,11,25,3,1,630,232,8,52,112,88,0
smithjo05,39,23,0,0,23,1556,427,33,192,182,166,1
smithle02,71,92,6,0,478,3868,1133,89,486,475,434,1
smithmi03,76,86,204,6,2,4069,1473,168,383,745,690,0
smithpe02,47,71,163,4,1,3077,1043,126,404,557,518,0
smithph01,54,74,129,2,0,3508,1177,20,479,802,506,0
smithro01,30,31,93,1,1,1855,707,80,202,344,316,0
smithsh01,114,118,224,16,21,6158,2234,57,440,964,757,1
smithwi04,16,15,17,0,1,756,249,29,95,124,111,0
smithza01,100,115,291,16,3,5758,1980,122,583,933,798,0
smoltjo01,213,155,481,16,154,10419,3074,288,1010,1391,1284,1
smylydr01,24,15,55,1,2,1185,349,45,112,150,142,1
snellia01,38,53,136,0,0,2411,873,100,372,458,429,0
snellna01,7,6,2,0,5,657,216,19,72,102,80,1
snydejo02,19,24,62,0,0,1028,410,49,149,247,229,0
snydeky01,8,17,29,0,0,713,283,34,85,165,147,0
sodowcl01,8,14,20,0,0,551,214,21,117,138,126,0
solanju01,6,8,1,0,3,522,162,23,82,97,88,0
solomed01,36,42,95,0,4,2154,764,76,247,386,319,0
songedo01,10,14,16,1,4,607,204,9,98,106,76,1
sonnaan01,28,31,80,1,1,1621,617,79,136,339,316,0
sorenla01,93,103,235,10,6,5209,1960,147,402,894,800,0
soriajo01,19,20,0,0,202,1353,353,36,126,138,129,1
soriara01,24,28,8,0,207,1909,489,62,197,213,204,1
sorrevi01,92,101,216,8,10,5015,1820,101,706,949,823,0
sosael01,59,51,3,0,83,2754,873,64,334,388,339,1
sosajo02,44,53,90,1,7,2318,791,112,354,441,405,0
sothoal01,91,100,194,17,9,4747,1583,34,596,786,582,1
sotoma01,100,92,224,13,4,5191,1395,172,657,732,667,1
sowdebi01,29,30,61,2,2,1553,542,8,149,322,192,1
sowdejo01,25,32,60,1,1,1491,573,12,271,427,237,0
sowerje01,18,30,71,2,0,1200,444,49,132,242,230,0
spadebo01,25,24,52,4,1,1279,411,4,159,191,140,1
spahnwa01,363,245,665,63,29,15731,4830,434,1434,2016,1798,1
spaldal01,253,65,327,24,11,8672,3271,15,156,1791,686,1
sparkst01,59,76,182,2,3,3959,1451,154,520,800,716,0
sparktu01,121,136,269,19,8,7007,2231,33,629,1059,725,1
sparmjo01,52,52,142,10,0,2594,774,77,436,423,379,0
speecby01,5,6,4,0,1,502,208,1,61,109,88,0
speieju01,35,33,0,0,17,2025,612,108,231,324,308,0
spencge01,16,10,9,0,9,754,228,40,106,123,113,0
spencgl01,23,31,44,2,8,1602,588,37,201,333,269,0
spillda01,75,89,123,3,50,4478,1585,134,605,786,699,0
spinksc01,7,11,29,0,0,605,175,16,107,92,83,0
splitpa01,166,143,392,17,1,7664,2644,192,780,1243,1082,0
spoljpa01,8,17,12,0,4,832,275,41,163,196,170,0
spradje01,17,19,1,0,11,1115,371,40,122,211,196,0
spraged01,17,23,23,0,9,1224,406,27,206,208,174,0
sprinde01,24,48,98,4,1,1966,702,108,258,415,377,0
sprinja01,12,5,5,0,8,558,195,21,78,106,88,0
sprinru01,36,45,27,0,9,2569,824,121,349,458,430,0
spurlch01,6,8,0,0,3,657,224,28,66,115,105,0
stacked01,26,24,60,3,2,1473,469,14,188,259,192,0
staffbi01,43,40,104,6,9,2357,707,77,270,337,307,0
stalege01,134,111,186,9,61,5945,2070,187,529,946,814,0
staleha01,136,119,257,10,1,6807,2468,92,601,1472,959,0
stalltr01,30,57,104,3,4,2294,716,92,343,398,354,0
stammcr01,26,24,38,0,1,1472,494,43,149,237,213,0
stangle01,62,61,125,8,21,3648,1172,142,344,553,481,0
stanhdo01,38,54,66,2,64,2281,707,48,455,359,324,0
stanlbo01,115,97,85,7,132,5121,1858,113,471,797,690,0
stantmi01,13,22,3,0,31,1153,398,27,182,218,197,0
stantmi02,68,63,1,0,84,3342,1086,93,420,523,485,0
starkde01,15,14,42,0,0,795,303,53,133,201,171,0
starrdi01,12,24,45,2,2,1034,390,40,198,230,201,0
starrra01,37,35,88,9,4,2097,670,33,279,302,274,0
staufti01,33,34,73,0,0,1787,591,64,202,276,263,0
stclara01,12,6,0,0,9,756,252,28,93,130,116,0
stearbi01,12,64,79,0,1,2115,1183,12,43,1001,390,0
steelbi01,37,43,79,1,7,2030,733,21,235,408,302,0
steelbo01,16,38,58,4,3,1463,450,10,144,219,165,1
steelel01,18,24,43,3,3,1254,367,7,68,165,112,1
steenbi01,28,32,65,4,6,1791,611,7,199,266,202,1
steinbl01,21,28,66,1,2,1427,451,78,281,301,286,0
steined01,109,78,183,12,3,4968,1689,51,732,1051,731,0
stemmbi01,29,29,59,1,1,1485,482,15,205,374,202,0
stenhda01,16,28,56,3,1,1116,339,48,174,184,171,0
stephbr01,8,16,17,0,4,644,220,20,106,140,123,0
stephga01,39,39,104,2,0,1954,662,91,237,347,329,0
stephje01,8,19,33,0,1,715,265,21,145,174,151,0
steveda01,15,16,6,0,21,753,298,49,132,174,168,0
stewabu02,5,11,14,0,3,562,215,19,127,147,125,0
stewada01,168,129,348,9,19,7889,2499,264,1034,1259,1154,0
stewale01,101,98,216,8,8,5166,1895,117,498,932,802,0
stewasa01,59,48,25,1,45,2870,863,77,502,421,382,0
stewasc01,11,6,0,0,20,542,187,19,60,93,80,0
stiebda01,176,137,412,30,3,8686,2572,225,1034,1225,1106,1
stigmdi01,46,54,119,5,16,2768,819,133,406,442,413,0
stilero01,9,14,18,1,1,894,402,16,148,232,196,0
stimmar01,5,19,22,1,0,577,225,12,60,123,90,0
stiveja01,203,132,333,14,4,8663,2905,131,1155,1836,1199,0
stobbch01,107,130,238,7,19,5761,2003,183,735,1030,916,0
stockot01,15,31,46,0,1,1041,521,23,136,366,239,0
stockwe01,27,13,3,0,22,1552,434,60,215,224,207,0
stoddbo01,18,27,45,2,3,1300,437,56,160,222,194,0
stoddti01,41,35,0,0,76,2189,680,72,356,343,320,0
stokebr01,6,11,5,0,1,620,254,28,96,126,121,0
stonebi01,54,85,170,15,5,3709,1182,120,602,617,561,0
stonede01,29,39,85,5,12,2058,705,47,373,402,341,0
stonedw01,10,20,29,1,0,833,299,8,123,155,126,0
stonege02,60,57,145,5,5,3062,1119,122,270,524,441,0
stoneli01,50,58,111,1,14,3011,1180,62,374,623,531,0
stoneri01,11,9,0,0,2,767,283,44,90,144,133,0
stonest01,107,93,269,7,1,5365,1707,184,716,880,788,0
storedr01,21,13,0,0,95,1002,281,24,96,121,112,1
stottme01,164,139,356,40,1,7984,2435,171,809,1003,878,1
stottto01,138,121,339,6,1,6575,2200,246,816,1130,1042,0
stoutal01,20,20,29,0,11,1373,546,28,177,271,231,0
stovaje01,8,14,23,3,0,611,214,3,66,114,85,0
straida01,13,13,45,0,0,781,237,39,105,145,133,0
strakle01,10,15,40,1,1,711,236,32,84,118,111,0
strasst01,54,37,132,1,0,2330,656,73,192,305,267,1
stratmo01,36,23,62,5,2,1462,489,32,149,235,201,0
stratsc01,97,114,213,10,1,5650,2170,44,432,1295,809,0
streehu01,39,32,0,0,315,1961,509,65,170,221,207,1
stricel01,35,51,90,10,6,2297,755,3,215,371,242,1
stricsc01,12,21,0,0,20,726,206,25,112,104,91,1
strinni01,46,49,103,4,6,2669,958,52,270,462,400,0
strohjo01,11,9,17,0,4,937,329,35,128,173,155,0
strombr01,22,39,75,3,0,1503,482,51,180,265,220,0
stroppe01,13,18,0,0,9,877,214,16,142,114,107,1
strousa01,20,20,41,3,3,1083,364,13,85,148,118,1
stuarjo01,20,18,34,1,3,1073,360,29,156,227,189,0
stuarma01,23,17,31,0,15,1457,544,37,256,300,251,0
stulter01,36,48,112,2,0,2050,723,83,192,350,322,0
stupejo01,32,28,76,1,1,1485,528,35,183,249,218,0
sturdto01,59,51,101,7,17,3411,1029,107,449,521,473,0
sturtta01,40,44,84,0,3,2391,886,110,333,490,460,0
sudhowi01,103,135,240,10,3,6259,2183,62,608,1142,826,0
suggsge01,99,91,185,16,17,4956,1722,40,355,720,571,1
sullich02,4,9,9,0,5,603,239,16,105,144,129,0
sullifl01,16,35,51,2,0,1323,496,15,96,328,206,0
sullifr01,97,100,219,15,18,5196,1702,148,559,797,692,0
sulliji01,26,28,57,2,3,1545,626,25,171,366,259,0
sullijo05,30,37,55,0,5,1764,601,25,298,334,262,0
sullimi02,54,65,119,1,4,3334,1292,45,568,892,622,0
sullisc01,40,28,0,0,9,2212,671,89,281,353,326,0
sullito01,14,33,47,0,0,1224,474,12,152,326,183,0
summeed01,68,45,112,9,3,2997,930,19,221,404,269,1
sundrst01,56,41,99,4,2,2578,944,50,321,461,398,0
sunketo01,9,15,29,2,2,661,218,11,133,126,111,0
suppaje01,140,146,417,5,0,7628,2843,337,871,1451,1328,0
surkoma01,61,76,149,7,8,3583,1209,134,481,650,581,0
suscege02,22,17,36,1,3,1229,407,44,170,224,201,0
sutclri01,171,139,392,18,6,8093,2662,236,1081,1324,1223,0
suttebr01,68,71,0,0,300,3127,879,77,309,370,328,1
sutthja01,31,40,68,4,0,1943,661,10,286,381,263,0
suttodo01,324,256,756,58,5,15847,4692,472,1343,2104,1914,1
