,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
146,0.7180087089538574,0.07685400515314134,0.001712799072265625,0.00038210354244870516,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.8378748129534803,0.8611418915288277,0.8579029388250213,0.8271971548367776,0.8572840071877807,0.8482882202349012,0.013349946276606146,152,0.8575617221900818,0.8633868627868319,0.8532214897734698,0.86928984337082,0.8615918874292798,0.8610103611100965,0.005423935594828361
147,0.6485571384429931,0.06284368691979143,0.001504373550415039,0.0003187390653764274,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.8398200593435505,0.8511494084348785,0.8777921907019912,0.8316299790356395,0.849066037735849,0.849894534360119,0.015585561213956713,145,0.8589022762021303,0.8440823922579075,0.8628771391567586,0.8747132794725238,0.8609193840397761,0.8602988942258193,0.009795226741152342
148,0.6286093235015869,0.060065646943711956,0.001810169219970703,0.0002496125520006263,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.8269843084298294,0.8229288913169394,0.8479209292494876,0.8295680742737347,0.8681734052111412,0.8390834311023814,0.01685626382041706,189,0.8490702763873657,0.8365041129160876,0.8566149101718545,0.8655184480797347,0.8647667835253374,0.854494906216076,0.010813136527301525
149,0.6118348121643067,0.12951474253295425,0.0019988059997558595,0.0003057749498962667,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.811536974199581,0.8487513915371234,0.8482853113886362,0.8373082659478887,0.8495935309973045,0.8390769126345801,0.014512098106594337,190,0.8378148442209644,0.8577259870755297,0.8459948435004286,0.8886867218984317,0.8513515120829627,0.8563147817556634,0.01745460895743794
150,0.6934749126434326,0.10710704336256562,0.0021142959594726562,0.0003748960635108265,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.8667314361303612,0.849254874712333,0.8318079232486972,0.8292220425277029,0.8795702306079665,0.8513243923920804,0.01952207065705793,139,0.8687972217052352,0.8724557210056444,0.8307661343437909,0.8851799336831225,0.8727420206758532,0.8659882062827293,0.018462123796977013
151,0.8354061603546142,0.07485962686678252,0.0018844127655029297,0.00021281122172685254,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.8561098965223104,0.8543443473565218,0.8707732133175273,0.8449628032345013,0.8510051512428871,0.8554463800489654,0.008552008037924478,123,0.8574222275634694,0.8746657356087602,0.8699748466019516,0.8819568340122456,0.8672852400401562,0.8702609767653167,0.00812361173130797
152,0.732730484008789,0.12159242590382179,0.0018048763275146484,0.00024645753713620916,0.001,"(50,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.8398276291390274,0.8383740105656613,0.8609205396116487,0.8256225516621744,0.8565311171009284,0.8442505140029933,0.01287097359779663,162,0.8640823582895558,0.8686891484365983,0.8589419407553202,0.8795585765517115,0.8695740833628821,0.8681692214792136,0.0068382238952691505
153,0.7257694721221923,0.12195497533876379,0.0017871856689453125,0.0002593152965169058,0.001,"(50,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.8671831875969332,0.8458968369238754,0.8588955641937529,0.857265977837676,0.8799078766097633,0.8618148662876667,0.011301681841476964,70,0.881481657905931,0.861787234426532,0.8558874545871431,0.8913783791583157,0.8820489327077886,0.8745167317571422,0.013406337834525613
154,0.6594403266906739,0.08277396394435663,0.002014017105102539,0.0003386248125774221,0.001,"(50,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 13}",0.8611705417500506,0.8744998138667522,0.861143124821952,0.851230548068284,0.8746840670859539,0.8645522884944433,0.008962535351736349,53,0.8754022283816942,0.8824978729730151,0.8773269043369115,0.889469672698498,0.8880457606611053,0.8825484878102449,0.005593913276143542
155,0.7456417560577393,0.19301400390304188,0.001911497116088867,0.0003475627285326058,0.001,"(50,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 14}",0.8116061716509999,0.8791847862842196,0.8810581047427378,0.8607553758610363,0.8517131476489966,0.8568465716323606,0.025225189634448083,110,0.8463051026900845,0.8869954106684925,0.8828566704912004,0.9032325668174058,0.8705064266088502,0.8779792354552068,0.018983704018830507
156,0.6046236515045166,0.10939517628201208,0.0013896942138671875,0.00019398573676340135,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.7567876515447899,0.7684789660561515,0.8099512520791405,0.7554967056004792,0.8071395028451632,0.7795430512602832,0.02409239201373289,259,0.7865362034664871,0.7662409840937341,0.7932305712756776,0.7612067695953795,0.7946094014943434,0.7803647859851244,0.013950163208610464
157,0.6056663036346436,0.06487890081252812,0.0014004707336425781,0.00037642338915261435,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.7956808799737296,0.8041360281221948,0.8014834697984726,0.7925383647798742,0.7783812818209045,0.7944615722357652,0.009012763797334053,246,0.812015423653668,0.7984906553626216,0.8004616018028144,0.8125243977499844,0.8019713072019286,0.8050926771542034,0.005965423558060761
158,0.6994847297668457,0.03700109335889134,0.0014029502868652343,0.00020103511140660583,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.7964512574830374,0.8395184230692904,0.831002420533179,0.7939611560347409,0.8044734052111411,0.8131030291059078,0.018644293923247252,227,0.8244736218994037,0.8258952543942897,0.830011011935183,0.8204838432844492,0.8239463262219718,0.8249620115470595,0.0030882836413439526
159,0.6592274665832519,0.08364504057811219,0.0013953208923339843,0.0003640787257011098,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.8355452044969296,0.8538570730231878,0.8548885562263943,0.8197997604073076,0.8495279424977537,0.8427349813620348,0.013371791917787396,175,0.8392707610258854,0.8494744183625392,0.8488842940149399,0.8640233372897845,0.8582451602684815,0.8519795941923262,0.008505060794973146
160,0.5694885730743409,0.06332335020121549,0.0015025615692138671,0.0003246775561436173,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.8497770874910792,0.8554881147742343,0.836937130464349,0.8268130278526505,0.8496178496555855,0.8437459366712209,0.010405635102070402,168,0.8640373079905986,0.8502612789471333,0.8336945872809162,0.8651717380175185,0.8476945450957564,0.8521718914663847,0.011618020143981032
161,0.6444168090820312,0.06993141358126737,0.0014084339141845702,0.00018692531140699769,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.8142380703229937,0.8639563732866938,0.863049485843465,0.8064945492662475,0.8468691524408506,0.838934310709287,0.02422081057182799,191,0.8461312570544739,0.8600257831414241,0.8557110600985628,0.8526210776404565,0.8589879472929234,0.8546954250455681,0.005010346690035429
162,0.6079473972320557,0.07792237460791747,0.001411104202270508,0.00020462990940497709,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 8}",0.828401706986496,0.8484117441337171,0.8724624651944972,0.828986612758311,0.8202258460616951,0.8397111259690871,0.018812527748313757,185,0.8494422746753506,0.8521138448978629,0.862066003126526,0.8622751220310405,0.8261161979641304,0.8504026885389822,0.013195996813486434
163,0.6073712348937989,0.08963768981083317,0.0013175487518310546,0.0002569313655619458,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 9}",0.8413112123001056,0.8500516874613371,0.8240648554020896,0.8159003893381253,0.8596919436957173,0.8382159031195205,0.01616523428259048,196,0.8584213465665719,0.8630845822152292,0.8281373805002681,0.8453459430238077,0.8690146458533269,0.8528007796318408,0.014588314992937862
164,0.6320816040039062,0.11542318246512753,0.0012087821960449219,0.000260622676196366,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.8599957821441723,0.8435273849123938,0.8625872062783153,0.8210182988918839,0.7980268643306379,0.8370818273933063,0.024480710453381335,205,0.8569804266742043,0.8679104127174551,0.8635136927993003,0.8783132753617175,0.8148032319776018,0.8563042079060559,0.021880895720488448
165,0.7054772853851319,0.08659924208463964,0.001520252227783203,0.00030898987510998997,0.001,"(25,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 11}",0.8405762395274095,0.846376270076291,0.8699072992767808,0.8145114405510631,0.8597675651392633,0.846232835509152,0.018857915942437863,157,0.8640964508612017,0.8566964965084759,0.8748974630791104,0.8803945164499916,0.8609244212988956,0.867401869639535,0.008859807405736157
166,0.7448002815246582,0.0739743159636077,0.0014168739318847657,0.00037572569589151687,0.001,"(25,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 12}",0.8629449160127297,0.858543055626502,0.8837021861991011,0.8398109913147649,0.8569692123390237,0.860406882974041,0.014050003637858549,91,0.8730642619301152,0.8725341333971283,0.8792441603300081,0.883018412457369,0.8692532440409989,0.875422842431124,0.004985311237348876
167,0.5998823642730713,0.08482270636810597,0.0015048980712890625,0.0003195851426355295,0.001,"(25,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 13}",0.8581970343680325,0.8730010911147201,0.870351743721225,0.8357522611560347,0.8694205750224618,0.8613600215524504,0.013750137332519173,80,0.8829083643484806,0.8599720644253624,0.8733791721422598,0.8656745288019271,0.8786533015922225,0.8721174862620504,0.00836390764643762
168,0.6643907070159912,0.17128520105796183,0.0019036293029785155,0.00020162587720209707,0.001,"(25,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 14}",0.8682768002026718,0.8788066622321196,0.8689092998465342,0.8345295297993411,0.7380031147050015,0.8378126414122413,0.05201130714578802,200,0.8792567498261566,0.8720118333590624,0.8776685632779021,0.8617434505799457,0.7331483687052268,0.8447657931496588,0.056144911386684315
