,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
165,0.5687138080596924,0.17219869756712694,0.00250391960144043,0.00044583686273950453,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.8617377124120215,0.8689787781260413,0.9056950459019105,0.8250495357891585,0.8249200059898172,0.8573216292319207,0.030264290606548828,148,0.898102759969779,0.8873242171935457,0.8897501006753505,0.8476180295552534,0.8422332912549281,0.8730056797297714,0.023266853067434826
166,0.6625765323638916,0.14824691603864845,0.0026169776916503905,0.0009739003132559005,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.8525751639018198,0.8801867213113553,0.882074589915364,0.8013395028451633,0.8745469901168014,0.8581778818293685,0.030252508817938225,137,0.8837121193464504,0.8799981928781162,0.8759150401071919,0.843753503636902,0.878053189579199,0.8722864091095719,0.014495294946457411
167,0.6293770790100097,0.07655266085828294,0.0024190425872802736,0.0005834675099417485,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.8515569107579242,0.8495677564255266,0.8878247714094046,0.8390067385444745,0.849122102425876,0.855419818746942,0.01677485389157943,159,0.8866907325609974,0.8694214811228165,0.8728786857128211,0.8747644371350073,0.8648171377066092,0.8737144948476502,0.007318150474632002
168,0.5826926231384277,0.09341347108141365,0.0024041175842285157,0.0003658163905665435,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.8717267429335627,0.8621558000446193,0.8834749529034452,0.8320680143755617,0.8742930218628331,0.8647589002234956,0.017672910459226185,102,0.8781257386216276,0.8807441973504528,0.8579453715037351,0.8840175291029284,0.8771813439237041,0.8756028361004896,0.009142028592086874
169,0.8726498126983643,0.1096070299093064,0.002241182327270508,0.00020716357030163866,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.8587965397499491,0.8451541411004113,0.8817749529034451,0.8364061096136567,0.8752649595687331,0.8594715571575385,0.017218381254968485,125,0.861064160148744,0.8607460099381864,0.8628382233290841,0.8849506017297203,0.8704888525432989,0.8680175695378066,0.00917481255610338
170,1.0201005935668945,0.124198982648162,0.002004528045654297,1.9227833894401507e-06,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.8806877355342051,0.8734585189904928,0.8963886848803977,0.8478574123989219,0.8610432464809823,0.8719129026852465,0.016571581953507903,69,0.8852939653810897,0.882217558902689,0.8748968827761218,0.8943204893819567,0.8782412883888031,0.8829940369661321,0.006668337697522259
171,1.3613044261932372,0.2870320867132603,0.003939056396484375,0.00025568076008782416,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.6272657121738308,0.6647717691639908,0.6595202602486697,0.6575598981731058,0.6877631925726265,0.6593420953850514,0.01934100308963185,343,0.6528509293908166,0.6552392409351809,0.6706154553464537,0.6775853720236372,0.6790467001782351,0.6670675395748648,0.011033888238864935
172,1.8335452556610108,0.3193661325680082,0.0043833255767822266,0.0008476843076539362,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 3}",0.6100671783321616,0.6580531806543087,0.6236081925031475,0.6165422581611261,0.61689209344115,0.6250549290878364,0.017080076047388978,354,0.6268009779389572,0.6291025243936876,0.6393870652542119,0.6323203337203354,0.6259670862169338,0.6307155975048252,0.004863006105457959
173,1.462700366973877,0.1269381608042597,0.004419851303100586,0.0003875952119776781,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.7592738298623847,0.7930899003369909,0.7658983477150129,0.7578949985025457,0.7644281521413596,0.7681365269994622,0.012859489662288854,313,0.7855767696756671,0.7743919425914766,0.764425128938639,0.7712433097789309,0.7654248986610958,0.7722124099291618,0.007628993165559504
174,1.27370285987854,0.21965714566298106,0.004418611526489258,0.00038712062205452515,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.8152810162044564,0.8136909570750207,0.7774784853747967,0.7972325846061695,0.7872707397424378,0.7982218219783728,0.014715111121960972,288,0.8159029660080936,0.8083852973027702,0.7869592297890553,0.8153735638146969,0.8223170515489897,0.8097876216927211,0.012236738034384685
175,1.5711469173431396,0.28480137150286144,0.004209136962890625,0.000268037992206069,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 6}",0.8265619680294042,0.8439690871763708,0.8640412565820307,0.8179700509134473,0.8406702306079665,0.8386468713114479,0.01581010004346996,220,0.85717783570393,0.8554473026617644,0.8549380903345069,0.8552431342531622,0.8507224663310071,0.8547057658568742,0.002138710860810255
176,1.877611255645752,0.6519085003926546,0.004393529891967773,0.0001998724479165007,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",0.8350004657151762,0.8277168716111655,0.8043188037015595,0.8181268044324648,0.8432109314165919,0.8256783865690344,0.013495602129646296,255,0.8529506786070785,0.8443685708567997,0.8051800018409585,0.8694807393630372,0.8430481483685954,0.8430056278072939,0.021130418683967353
177,2.0660514354705812,0.26532702274756725,0.004305267333984375,0.0002447555293637197,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.8330280885349637,0.834784653415093,0.8579811062406381,0.8332875711290807,0.8571177298592392,0.8432235077407625,0.011698679599665654,206,0.8619534091806818,0.8607570300178045,0.8564081979685974,0.8602132416561828,0.8601496971444372,0.8598963151935408,0.0018603264364809066
178,1.6217358112335205,0.4988320601696053,0.004436302185058594,0.00023481421617379769,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.8664898796197472,0.8732758417144051,0.8628311324309172,0.8083485175202157,0.8373374663072777,0.8497150061844916,0.02395790002374068,187,0.8867110858949844,0.8790494371812716,0.8466575623152183,0.8565144059967068,0.869445788754068,0.8676756560284498,0.014568305484109062
179,2.322301912307739,0.8053783120481548,0.0048259258270263675,0.00037701517023024117,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.8847413862462353,0.877746571727399,0.8801072992767809,0.8695596885294999,0.9017962563641808,0.8827849161709654,0.010688014109586263,5,0.9240537257913565,0.9013319331353882,0.8906237583514209,0.9118819015004006,0.8853817392698416,0.9026546116096815,0.014056372176520457
180,2.114324712753296,0.47148904704516087,0.004512643814086914,0.0004490477725961416,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.8731719764313636,0.8755050242710698,0.8699856219961587,0.8655552560646901,0.9063327044025157,0.8780963218601296,0.014480747322014596,31,0.9102021174757715,0.9038903118710239,0.8731667494266395,0.9000561620333863,0.8982739698959442,0.8971178621405531,0.012654562850338504
181,1.952369213104248,0.4714439338365738,0.004409646987915039,0.0003716481047021126,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.8825787117434444,0.8681982834937972,0.9028864270026373,0.8499511230907457,0.8972046421084158,0.8801632474521072,0.01931351710757875,19,0.8863011252145464,0.873415159479883,0.9071330457557711,0.9081627411947681,0.8968187995285857,0.8943661742347109,0.013140347591334318
182,1.6200551033020019,0.35094457267689533,0.0042912960052490234,0.0002241898974492367,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.8767646108545306,0.8821660406569404,0.8992893088523145,0.867098802036538,0.8723008984725965,0.8795338873609764,0.011054731553420469,21,0.9017286525236277,0.88853161485643,0.903989493143742,0.9168175668347881,0.8837696736227979,0.8989674001962771,0.011758834038054037
183,1.912889575958252,0.31448275836968953,0.004181289672851562,0.00021910398126717673,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.8650217004752144,0.8832581944961655,0.9016072726270228,0.8776533393231506,0.8624925127283617,0.8780087856204102,0.014096941408462443,32,0.891896839637744,0.9022228117864298,0.9000335404625842,0.9064803209537816,0.8764717145868423,0.8954210454854763,0.01059569607882002
184,1.645442295074463,0.7104678851225407,0.004602384567260742,0.000204884414654797,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.8694212366050313,0.8469266501421047,0.8951753158915262,0.8816289607666966,0.8432898472596586,0.8672793605276669,0.01988471542335175,93,0.8834147291879262,0.8463408277782063,0.9112127386769748,0.9271220720590475,0.8664926134245572,0.8869165962253425,0.02926628762352608
185,1.8320924282073974,0.4268849858950579,0.004202556610107422,0.0002638477235344756,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.8747191157598001,0.8688000408777967,0.9034051700530238,0.8583875112309075,0.873885594489368,0.8758431501543439,0.014952587653118193,54,0.9112776542470848,0.877798107787755,0.8841086811314788,0.9048411716505924,0.8840564101271446,0.8924164049888113,0.01313563057502476
186,1.733564805984497,0.06681042604723461,0.004303836822509765,0.0002544799367049214,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.8690276494713106,0.8675614386344501,0.8862534566573852,0.8515542976939202,0.8920707996406109,0.8732873755598239,0.014434311607432903,62,0.8993632344842553,0.8958706607077667,0.8802585330497316,0.901250458403977,0.8918811872777277,0.8937248147846916,0.00745347502133399
187,2.391769790649414,0.46165475709131315,0.004467439651489258,6.270878197671062e-05,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.8772383066372542,0.8783770604422152,0.8921750815574485,0.8649088948787063,0.8967728960766697,0.8818892571269176,0.011385212106643896,9,0.9170348342189782,0.8933701685100987,0.8999698451429278,0.9198248564948318,0.9097209003403156,0.9079841209414303,0.010029267712032114
188,2.4417646884918214,0.20172019291419757,0.0047607898712158205,0.0004011414068711542,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.8719464450928852,0.8790670560216625,0.8900904244663157,0.8553925127283617,0.900826864330638,0.8794599755658482,0.015507119342715514,24,0.9086438793627832,0.9068747390338094,0.9017498512120574,0.9119602252185998,0.9044122679706381,0.9067281925595776,0.003498939462644191
189,2.1049499988555906,0.9263109935936854,0.004684925079345703,0.0004706157613237222,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.8729720908370319,0.8830068204133469,0.8676886324998392,0.8735082659478887,0.8921518119197365,0.877860638211444,0.008677113537413425,36,0.8814831593271497,0.8891162069957023,0.8659169303638771,0.9257943833196168,0.9181412857285906,0.8960903931469872,0.022543368446108485
190,0.845396614074707,0.25041469016109963,0.0019783973693847656,0.0002624921208833461,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.6359113761534382,0.6654438415647238,0.65075647543168,0.5932436358191076,0.6228564540281522,0.6336946522947837,0.024720920675554505,351,0.6696705528417214,0.6630088987272378,0.6691358722240057,0.6098461664528924,0.6132671028232837,0.6449857186138283,0.0274162896665229
191,1.4023789405822753,0.38097362455289063,0.002210044860839844,0.00023485605325464107,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.5963890928098886,0.5979364861091585,0.6059160587765003,0.5839761006289309,0.6299772985923929,0.6028260707585144,0.01525950389809816,367,0.6297321152482699,0.5966371087027181,0.6085157710261228,0.6213197274314813,0.6369898657669355,0.6186389176351055,0.014515927564922714
