,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
199,1.0233108520507812,0.2122326674501162,0.0022013187408447266,0.00039721860439914176,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.7817665336740885,0.8286969791685819,0.7838993178767765,0.8314255695642558,0.7980540701128934,0.8047635341139828,0.021419365260012674,226,0.8043207130029438,0.8438778756532823,0.762336578517236,0.847578992476578,0.8589848403313417,0.8234197999962763,0.035673538106443116
200,1.7473975658416747,0.2086170238484365,0.001987791061401367,0.0003175087667956013,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.9718049605618784,0.9584658662597216,0.9558182720770745,0.930242203052422,0.9406194295900177,0.951406152823668,0.01448853767545379,43,0.9791329987481875,0.9684793358707705,0.9745943135894284,0.9415964261728925,0.9732452085604293,0.9674096565883417,0.013345986607870884
201,1.5079284191131592,0.4400657450207291,0.0024915695190429687,4.911344027583079e-05,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.7878063579032525,0.8740094504403464,0.915414881685635,0.9145192803951929,0.9210858585858585,0.882526299847741,0.0502855320729132,131,0.8082605798912329,0.8992913311401638,0.9219230884498963,0.9411880579065052,0.9353575354499836,0.9012041185675563,0.048655127458903116
202,1.5379136085510254,0.6158461454724248,0.002313995361328125,0.0002513066908880902,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9485190020040817,0.9364393535457538,0.9164169225394841,0.8096660030966601,0.8820187165775399,0.8986577935393579,0.04984668920173673,119,0.9735534417930198,0.9396692033354005,0.9155545207033204,0.8187369037045742,0.9081163559762486,0.9111260851025127,0.051529243760190364
203,1.6777498245239257,0.3348807297555582,0.0023134231567382814,0.0003984867506078444,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.8864752063836437,0.9083730166026219,0.8884792880913421,0.921680306716803,0.9149955436720141,0.9039857981361118,0.014147187593004892,113,0.8666681267304638,0.9256427930866746,0.8814501199941905,0.9592167392974684,0.9382258450273434,0.9142407248272282,0.034832487376663224
204,1.8445316314697267,0.5475435269617999,0.0019999027252197267,1.3176072865156956e-05,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9595966096085606,0.9179337733732925,0.9535567853793967,0.9448407431984075,0.7785204991087342,0.9109762165562449,0.06763818855110611,108,0.9470135163484878,0.9363598534710712,0.977116381685267,0.9689565240430417,0.8240637892732465,0.930702012964223,0.05529464403624468
205,1.446757936477661,0.3036677787549133,0.0020852088928222656,0.00017347765723758164,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9047233815661254,0.8435529243045469,0.9521686370405782,0.9167680454176805,0.9246509209744502,0.9083574269518707,0.03598504275553184,111,0.9143269144318084,0.8619709478042561,0.9608514630991928,0.9536700729994275,0.9368672931068582,0.9255373382883085,0.03559007067115408
206,1.4927144050598145,0.3310160351958411,0.0023091793060302734,0.0002544453118559939,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9522973395355678,0.8716192612476789,0.9628601371600876,0.8997824964978249,0.9112076648841353,0.9195670515236001,0.033797289868971236,101,0.9616704436211733,0.88179707725966,0.9665560860454016,0.9091020621157508,0.9335982595817292,0.930544785724743,0.031972092547201014
207,1.1739275932312012,0.5628766366017834,0.0023088932037353517,0.00040756715452391565,0.001,"(50, 50)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.8558899777528546,0.7803783853352699,0.8679696262111826,0.9315048293150483,0.9282159833630419,0.8727281827746115,0.05543917431497869,145,0.8529235472173105,0.8164256024492186,0.8365035929096227,0.950643885592376,0.9469566827186215,0.8806906621774298,0.056812228630927775
208,2.1364973545074464,0.31477235977861456,0.0021822452545166016,0.00019456638936577649,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9499071503429003,0.9166743275294638,0.9460001103164245,0.9131184103811841,0.9494578134284015,0.9350289604686516,0.016533239990981496,77,0.9514271355162055,0.9368001779740922,0.9672816993298305,0.946863167255892,0.964219433444179,0.95331832270404,0.011241928912078517
