,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
203,1.378220272064209,0.1627301453675104,0.008135414123535157,0.0013597016423997274,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
204,1.374405288696289,0.16774435830386114,0.007128667831420898,0.00019485595595576305,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
205,1.388034200668335,0.16586788764734717,0.0076202392578125,0.0007366055128720065,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
206,1.376587152481079,0.1713588862229197,0.00722346305847168,0.00025275484828735746,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
207,1.3724470615386963,0.16821683638115945,0.007132530212402344,0.0001942867134980425,0.001,"(50, 50)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
208,1.3757437705993651,0.1634351730499018,0.007225656509399414,0.0002559385679185771,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
209,1.1224600791931152,0.05965573324413197,0.006918191909790039,0.000846987832671466,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.7824937946380561,0.8072746262815051,0.7934508890910595,0.786448966756514,0.80508071278826,0.7949488639406922,0.00984563276940804,342,0.8116521740131103,0.8030520525331277,0.792951475207509,0.797025447129261,0.7933533856332724,0.7996069069032561,0.007028836632820646
210,1.1001089572906495,0.0980025162213497,0.006731605529785157,0.0005230673373709049,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.7779321609720051,0.8146378170959951,0.8020451520414632,0.7937336028751123,0.7521791853848457,0.7881336187429886,0.021553068537442346,366,0.8078199862518813,0.7930693169607288,0.7974368919569454,0.8019665705315063,0.770565904936241,0.7941717341274606,0.012776118437800882
211,1.136494016647339,0.05319532673290744,0.0067046165466308595,0.0002428177480602929,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.7848662506412786,0.8187649948028795,0.7851135582940478,0.7760858640311472,0.7863188080263553,0.7902568953130015,0.014742262740932764,355,0.8029493644585812,0.7909167830101326,0.7861911444256691,0.8042490611496905,0.7974772696811199,0.7963567245450387,0.0069273296814757745
212,1.2670411109924316,0.15948253130636694,0.006529521942138672,0.0007721432716059989,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.7916384199695434,0.8102833260797686,0.829133288304432,0.7615605870020965,0.7745188080263552,0.7934643993417608,0.02421299731540622,347,0.8101881163033611,0.7942486508451907,0.8056829027630387,0.7871494854855036,0.7919467479919096,0.7978431806778008,0.008670667309677211
213,1.0972727298736573,0.13364747314593559,0.0066182613372802734,0.0005134624720863374,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.7842907601570155,0.8137162728539862,0.8229376487561915,0.7899510631925726,0.7413660377358491,0.7904908233550988,0.028418913578831393,352,0.8159695136444431,0.8052576420644197,0.816310389896591,0.812473292742423,0.7556235142581301,0.8011268705212015,0.02309633441685164
214,1.199560546875,0.0493042652632882,0.007287788391113281,0.0004987409501983415,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.8078697102597101,0.8314124773662614,0.8604395169961128,0.833249026654687,0.8589495956873314,0.8383474297045301,0.019581131758128312,257,0.836882410259764,0.8291684672318279,0.8563208400610429,0.8576038118145339,0.8532864579872727,0.8466523974708883,0.011476615214341172
215,1.0240743637084961,0.041809935763463174,0.007311773300170898,0.0006839158751267532,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.828132538605796,0.8603176352496974,0.8231177900918037,0.8238803234501348,0.8578924528301887,0.838674402818764,0.016791454780481947,256,0.8390250853047839,0.839336188103168,0.8429328464029338,0.8581704098138828,0.8544380034616895,0.8467805066172917,0.00798418536544658
216,1.3170936584472657,0.09172503672874287,0.007217836380004883,0.0007714175016082449,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.849939913077036,0.8643566470154618,0.8690853113886361,0.8349876909254269,0.8537310572027553,0.8544345952756918,0.01192554215512494,176,0.8667056076932041,0.8614022853129223,0.8545176018205014,0.8654172128441805,0.8590673121615896,0.8614220039664795,0.004406674338596401
217,1.0880630970001222,0.04174114984026902,0.007694625854492187,0.001024558372276353,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.8453488922847732,0.8451600228701283,0.87278956983615,0.8417490266546871,0.8608734052111412,0.8531739363148806,0.011829416944217646,193,0.8642550577304626,0.8443539180704569,0.8664722930156006,0.8673758405616081,0.8729605693516673,0.863083535745959,0.009794226782568808
218,1.3225062847137452,0.1956888900144611,0.007813215255737305,0.0011704814405878244,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
219,1.2990973949432374,0.1657235659805578,0.007914876937866211,0.0008662709406591443,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
220,1.302065944671631,0.17261343367083426,0.007403421401977539,0.0005774099177126994,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
221,1.3014393329620362,0.1685924898967921,0.007342290878295898,0.0004142888835132529,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
222,1.3003586769104003,0.1723780606860057,0.007324695587158203,0.0006222905415807346,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
