,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.8050466537475587,0.3910172736606069,0.00672602653503418,0.0006767099340904181,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
12,1.8330040454864502,0.4088715799971811,0.006625747680664063,0.00019698832681513533,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
13,1.8286582469940185,0.41032508294487935,0.00673065185546875,0.0002465276053914028,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
14,1.828096628189087,0.4088995894429686,0.007130479812622071,0.0005797413074313631,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
15,1.8250158786773683,0.4050529466477922,0.006983423233032226,0.0005523466763347641,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
16,1.8142501831054687,0.4075756826642445,0.006522989273071289,0.0003266633361178204,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
17,1.8233231544494628,0.3967451490884627,0.006535673141479492,0.00032645598693013757,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
18,1.8219514846801759,0.40628685798736236,0.006831693649291992,0.0002461239878463101,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.9156722866756145,0.8668388828623435,0.8728787070915075,0.8289003170390032,0.9100564468211525,0.8788646767194512,0.03162883714833639,142,0.9097565305195597,0.892987889923485,0.8637691316385834,0.8403285838203226,0.9048674448875214,0.8823419161578944,0.02639077756138964
19,0.5707265377044678,0.04262348038842102,0.00762786865234375,0.0029961112299411977,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.5870764308959532,0.5,0.5011307433488388,0.5022487650224877,0.5554070112893642,0.5291630119271267,0.03579564223352159,373,0.5654948117785652,0.5,0.5002518610050003,0.5029017762003666,0.5759869192664854,0.5289270736500835,0.0343167249568403
20,0.8493914127349853,0.20835296866162098,0.0059375762939453125,0.00015942592401773474,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.6507657798451894,0.7712037360495688,0.737097574877273,0.7602484701024849,0.5526218062982768,0.6944690896091386,0.08248358955461918,334,0.6518935106311856,0.8158919107086456,0.7406540547892781,0.7223424095916433,0.5744696875618046,0.7010503146565114,0.0820359046524209
21,0.9418693542480469,0.3084635793742169,0.006098890304565429,0.00035438859037824214,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.6447259556160254,0.5898527275735902,0.7233723730901469,0.8413883359138835,0.8429515745692214,0.7283299905385522,0.10207433914199619,310,0.6305227873693723,0.6366377650880303,0.7213316473438749,0.8640594455176831,0.838707748632824,0.7382518787903569,0.09811850498836606
22,0.8926156997680664,0.3453853443894261,0.006094741821289063,0.0001444510783197549,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.8307286399823495,0.5814227141517586,0.8085734247733917,0.6455706702057069,0.6529263220439689,0.703904387882879,0.09806249312265038,331,0.7961274497373039,0.6298922703454126,0.7962225459977729,0.6228364833559694,0.6551296114874964,0.700041672184791,0.07922362033117873
23,0.6759474754333497,0.08854599251146167,0.006299400329589843,0.00039128769088924976,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6994153229513321,0.6939178878081964,0.6625880233135376,0.7366733023667331,0.6844177064765299,0.6953952114743157,0.02416062530242917,333,0.7599960578277478,0.7350410700577032,0.6636180150355833,0.7046017171050435,0.7013347499528559,0.7129183219957869,0.03267902849666046
24,0.856055736541748,0.26633948913861727,0.0059185981750488285,0.0002024685948764066,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.6856165768813547,0.6292264980051113,0.6954071595359356,0.8291768045417682,0.7456550802139035,0.7169528926419654,0.06716963964664367,321,0.7014069635821666,0.6925497555161594,0.6640848512233413,0.817885032525467,0.751635666616073,0.7255124538926415,0.05414070565357628
25,0.8583743572235107,0.13317335780261763,0.006173372268676758,0.00036954178342007705,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.6958208461269744,0.6759271176156944,0.8132251006637371,0.830301187053012,0.7666740938799761,0.756354243358239,0.061566898468323424,221,0.7147112185922986,0.7096371126700494,0.7868598868988474,0.831973449726929,0.7984306799313766,0.7683224695639003,0.04820731229428831
26,0.838497543334961,0.2625972610929458,0.005927085876464844,0.0003817156058874353,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.8304712349923699,0.7851587637206052,0.6749250767618452,0.6782791417827916,0.6257055852644087,0.7189930874519862,0.07629475828636784,317,0.8296947006600256,0.8152596646617685,0.6593945883888043,0.6821270630085164,0.644962031837144,0.7262876097112517,0.07955844747591949
27,0.8764280796051025,0.2293928825985864,0.0061763286590576175,0.00022770123178147365,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.7990126680027213,0.6079722002610822,0.8144845465075659,0.6517455577674557,0.7665626856803326,0.7279551550655801,0.08276821482623631,311,0.8023357946935133,0.6430046038116887,0.7929114671105261,0.6426622155101609,0.8233480054641038,0.7408524173179986,0.08063669482487751
28,0.8446360111236573,0.14323958691797242,0.006308889389038086,0.0002495333816776291,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.7844141278567359,0.7656511426942949,0.7048667929176856,0.7282496497824965,0.7333630421865714,0.7433220561190931,0.028270147246728602,234,0.7987111863172042,0.7932584243759956,0.6737662268800819,0.7015444268963207,0.7826046711648936,0.7499769871268992,0.05189732866851138
